customer_id,age,income_bracket,credit_band,region,segment,tenure_years,join_date
416,31,125k-200k,Fair,Midwest,Affluent,1.0,2025-07-01
417,44,200k+,Excellent,South,Private Banking,10.2,2016-04-19
418,53,75k-125k,Excellent,Northeast,Affluent,1.4,2025-02-05
419,33,75k-125k,Excellent,West,Mass Market,7.0,2019-07-02
420,21,125k-200k,Poor,Midwest,Mass Market,1.0,2025-07-01
421,34,40k-75k,Fair,Midwest,Mass Market,2.6,2023-11-25
422,38,125k-200k,Good,South,Mass Market,0.7,2025-10-19
423,21,125k-200k,Excellent,South,Affluent,6.9,2019-08-07
424,43,200k+,Good,Northeast,Private Banking,0.2,2026-04-19
425,61,75k-125k,Good,West,Mass Market,2.0,2024-07-01
426,58,200k+,Good,Midwest,Private Banking,3.4,2023-02-06
427,51,200k+,Fair,West,Private Banking,3.0,2023-07-02
428,63,75k-125k,Good,Northeast,Mass Market,10.0,2016-07-01
429,66,200k+,Poor,Midwest,Mass Market,10.1,2016-05-25
430,62,75k-125k,Good,Northeast,Mass Market,9.2,2017-04-19
431,41,<40k,Excellent,South,Mass Market,4.2,2022-04-19
432,58,75k-125k,Good,Northeast,Mass Market,0.7,2025-10-19
433,45,<40k,Good,West,Mass Market,7.7,2018-10-19
434,52,125k-200k,Poor,Midwest,Affluent,8.9,2017-08-07
435,43,40k-75k,Good,Midwest,Mass Market,0.4,2026-02-05
436,22,125k-200k,Good,South,Mass Market,11.0,2015-07-02
437,39,40k-75k,Good,Midwest,Mass Market,4.3,2022-03-14
438,61,200k+,Excellent,West,Affluent,1.5,2024-12-31
439,49,40k-75k,Good,South,Mass Market,4.9,2021-08-07
440,46,75k-125k,Good,Northeast,Mass Market,8.5,2017-12-31
441,60,40k-75k,Good,South,Mass Market,5.6,2020-11-24
442,56,125k-200k,Good,South,Affluent,9.1,2017-05-26
443,72,200k+,Good,Midwest,Affluent,2.5,2023-12-31
444,47,<40k,Excellent,South,Mass Market,5.2,2021-04-19
445,42,40k-75k,Excellent,Northeast,Mass Market,4.0,2022-07-01
446,22,125k-200k,Excellent,Midwest,Affluent,0.6,2025-11-24
447,35,75k-125k,Good,West,Mass Market,6.0,2020-07-01
448,63,125k-200k,Fair,West,Affluent,1.5,2024-12-31
449,63,40k-75k,Good,Midwest,Mass Market,3.3,2023-03-14
450,58,75k-125k,Fair,South,Affluent,8.4,2018-02-05
451,36,75k-125k,Excellent,South,Affluent,1.5,2024-12-31
452,41,40k-75k,Good,West,Mass Market,4.2,2022-04-19
453,30,<40k,Excellent,Northeast,Mass Market,2.1,2024-05-25
454,36,75k-125k,Good,West,Mass Market,0.2,2026-04-19
455,30,40k-75k,Excellent,Midwest,Mass Market,3.7,2022-10-19
456,43,125k-200k,Excellent,South,Affluent,2.5,2023-12-31
457,50,75k-125k,Fair,Midwest,Mass Market,3.6,2022-11-25
458,49,125k-200k,Poor,South,Mass Market,0.6,2025-11-24
459,24,75k-125k,Excellent,West,Mass Market,1.7,2024-10-19
460,27,125k-200k,Good,Northeast,Mass Market,0.4,2026-02-05
461,50,125k-200k,Excellent,West,Affluent,7.9,2018-08-07
462,54,75k-125k,Fair,West,Mass Market,6.3,2020-03-13
463,21,125k-200k,Excellent,Northeast,Mass Market,0.2,2026-04-19
464,29,75k-125k,Good,West,Mass Market,2.2,2024-04-19
465,57,75k-125k,Fair,Northeast,Mass Market,2.4,2024-02-06
466,36,200k+,Good,Midwest,Mass Market,4.1,2022-05-26
467,27,200k+,Excellent,West,Mass Market,16.9,2009-08-07
468,38,125k-200k,Good,West,Mass Market,9.5,2016-12-31
469,33,125k-200k,Excellent,South,Private Banking,3.3,2023-03-14
470,41,<40k,Fair,South,Mass Market,0.2,2026-04-19
471,58,200k+,Fair,West,Mass Market,14.7,2011-10-19
472,34,75k-125k,Poor,Midwest,Mass Market,8.4,2018-02-05
473,34,40k-75k,Fair,West,Mass Market,10.2,2016-04-19
474,51,75k-125k,Excellent,Midwest,Mass Market,2.8,2023-09-13
475,51,40k-75k,Fair,South,Mass Market,19.4,2007-02-06
476,50,<40k,Fair,Midwest,Mass Market,1.4,2025-02-05
477,38,200k+,Good,Midwest,Affluent,3.6,2022-11-25
478,52,75k-125k,Good,West,Mass Market,7.3,2019-03-14
479,40,40k-75k,Poor,South,Mass Market,0.2,2026-04-19
480,21,75k-125k,Poor,South,Affluent,0.2,2026-04-19
481,39,75k-125k,Fair,South,Mass Market,3.4,2023-02-06
482,54,75k-125k,Poor,Northeast,Mass Market,0.5,2025-12-31
483,52,<40k,Poor,Northeast,Mass Market,1.3,2025-03-14
484,76,200k+,Good,Northeast,Private Banking,1.1,2025-05-26
485,50,200k+,Good,Midwest,Mass Market,1.6,2024-11-24
486,58,200k+,Fair,Northeast,Private Banking,0.2,2026-04-19
487,36,75k-125k,Good,Northeast,Mass Market,4.7,2021-10-19
488,61,75k-125k,Fair,Midwest,Mass Market,0.5,2025-12-31
489,32,200k+,Excellent,Midwest,Private Banking,17.3,2009-03-14
490,27,75k-125k,Good,South,Mass Market,0.2,2026-04-19
491,35,75k-125k,Good,South,Affluent,0.4,2026-02-05
492,33,200k+,Fair,Northeast,Private Banking,4.7,2021-10-19
493,58,40k-75k,Excellent,Northeast,Mass Market,18.0,2008-07-01
494,39,40k-75k,Excellent,West,Mass Market,1.3,2025-03-14
495,35,200k+,Fair,West,Mass Market,3.6,2022-11-25
496,32,40k-75k,Fair,Northeast,Mass Market,1.9,2024-08-07
497,37,<40k,Fair,Midwest,Mass Market,5.6,2020-11-24
498,51,75k-125k,Excellent,West,Mass Market,8.4,2018-02-05
499,64,75k-125k,Good,Midwest,Affluent,1.3,2025-03-14
500,27,125k-200k,Fair,Northeast,Mass Market,22.5,2003-12-31
501,47,75k-125k,Good,Northeast,Mass Market,3.9,2022-08-07
502,34,200k+,Poor,Northeast,Private Banking,3.6,2022-11-25
503,34,<40k,Good,West,Mass Market,1.2,2025-04-19
504,46,40k-75k,Excellent,West,Mass Market,2.2,2024-04-19
505,28,40k-75k,Excellent,Midwest,Mass Market,0.5,2025-12-31
506,50,75k-125k,Good,Midwest,Affluent,1.3,2025-03-14
507,34,75k-125k,Excellent,Northeast,Affluent,3.9,2022-08-07
508,43,75k-125k,Good,West,Mass Market,0.5,2025-12-31
509,45,75k-125k,Excellent,Northeast,Mass Market,6.7,2019-10-19
510,36,125k-200k,Good,West,Mass Market,1.7,2024-10-19
511,47,75k-125k,Good,Midwest,Mass Market,4.9,2021-08-07
512,46,75k-125k,Fair,South,Mass Market,3.8,2022-09-13
513,75,40k-75k,Excellent,South,Mass Market,5.3,2021-03-14
514,52,200k+,Excellent,Northeast,Affluent,2.2,2024-04-19
515,57,75k-125k,Fair,Northeast,Affluent,2.3,2024-03-13
516,45,40k-75k,Excellent,Northeast,Mass Market,2.0,2024-07-01
517,48,125k-200k,Good,Northeast,Mass Market,7.2,2019-04-20
518,41,125k-200k,Good,West,Private Banking,3.8,2022-09-13
519,47,200k+,Fair,South,Private Banking,7.6,2018-11-25
520,50,40k-75k,Fair,Midwest,Mass Market,14.4,2012-02-06
521,60,40k-75k,Good,West,Mass Market,3.0,2023-07-02
522,50,40k-75k,Fair,South,Mass Market,0.3,2026-03-14
523,31,<40k,Fair,South,Mass Market,4.9,2021-08-07
524,35,125k-200k,Good,South,Affluent,0.2,2026-04-19
525,44,200k+,Excellent,Northeast,Affluent,0.2,2026-04-19
526,54,75k-125k,Good,Northeast,Affluent,5.2,2021-04-19
527,27,40k-75k,Good,Midwest,Mass Market,0.2,2026-04-19
528,37,200k+,Poor,Midwest,Mass Market,0.6,2025-11-24
529,60,75k-125k,Fair,Northeast,Private Banking,15.7,2010-10-19
530,61,75k-125k,Good,Northeast,Mass Market,17.5,2008-12-31
531,57,200k+,Excellent,South,Private Banking,0.2,2026-04-19
532,33,75k-125k,Good,West,Mass Market,0.2,2026-04-19
533,42,125k-200k,Good,Northeast,Affluent,2.6,2023-11-25
534,51,200k+,Good,South,Mass Market,0.9,2025-08-07
535,48,125k-200k,Excellent,Northeast,Affluent,5.7,2020-10-19
536,29,75k-125k,Poor,Northeast,Mass Market,0.7,2025-10-19
537,33,75k-125k,Excellent,Northeast,Affluent,0.2,2026-04-19
538,42,<40k,Excellent,Midwest,Mass Market,13.7,2012-10-19
539,36,40k-75k,Excellent,Northeast,Affluent,10.6,2015-11-25
540,43,40k-75k,Fair,South,Mass Market,9.0,2017-07-01
541,48,125k-200k,Fair,West,Mass Market,7.5,2018-12-31
542,52,125k-200k,Good,Midwest,Mass Market,2.4,2024-02-06
543,55,75k-125k,Excellent,South,Mass Market,0.3,2026-03-14
544,52,125k-200k,Excellent,Northeast,Affluent,2.4,2024-02-06
545,26,40k-75k,Good,West,Mass Market,1.0,2025-07-01
546,27,200k+,Fair,West,Private Banking,8.4,2018-02-05
547,59,40k-75k,Excellent,West,Mass Market,2.0,2024-07-01
548,48,40k-75k,Poor,Northeast,Mass Market,0.9,2025-08-07
549,53,40k-75k,Good,Midwest,Mass Market,0.4,2026-02-05
550,57,200k+,Good,Midwest,Affluent,2.6,2023-11-25
551,47,40k-75k,Good,Midwest,Mass Market,20.6,2005-11-24
552,38,75k-125k,Good,Midwest,Private Banking,3.9,2022-08-07
553,58,40k-75k,Excellent,Northeast,Affluent,3.2,2023-04-20
554,47,40k-75k,Poor,South,Mass Market,0.2,2026-04-19
555,26,40k-75k,Excellent,Northeast,Mass Market,1.2,2025-04-19
556,56,<40k,Fair,West,Mass Market,2.3,2024-03-13
557,32,125k-200k,Fair,West,Mass Market,2.3,2024-03-13
558,37,<40k,Fair,Midwest,Mass Market,2.6,2023-11-25
559,33,125k-200k,Good,Midwest,Mass Market,3.6,2022-11-25
560,29,75k-125k,Poor,Midwest,Mass Market,5.5,2020-12-31
561,66,75k-125k,Good,West,Mass Market,4.3,2022-03-14
562,26,40k-75k,Good,Midwest,Mass Market,3.4,2023-02-06
563,47,125k-200k,Good,South,Mass Market,1.6,2024-11-24
564,38,200k+,Fair,Northeast,Affluent,0.2,2026-04-19
565,56,200k+,Excellent,South,Mass Market,17.0,2009-07-01
566,38,40k-75k,Good,South,Mass Market,19.9,2006-08-07
567,58,<40k,Fair,Northeast,Mass Market,15.3,2011-03-14
568,46,200k+,Excellent,South,Affluent,0.4,2026-02-05
569,44,75k-125k,Excellent,Midwest,Mass Market,6.4,2020-02-06
570,38,75k-125k,Poor,Midwest,Mass Market,1.3,2025-03-14
571,29,125k-200k,Fair,South,Mass Market,5.1,2021-05-26
572,47,125k-200k,Excellent,Northeast,Affluent,0.2,2026-04-19
573,49,75k-125k,Excellent,Northeast,Mass Market,13.7,2012-10-19
574,30,40k-75k,Excellent,South,Private Banking,15.4,2011-02-06
575,31,40k-75k,Fair,Northeast,Mass Market,0.7,2025-10-19
576,45,125k-200k,Good,West,Mass Market,3.8,2022-09-13
577,43,200k+,Good,South,Mass Market,0.3,2026-03-14
578,68,<40k,Excellent,West,Affluent,23.8,2002-09-13
579,37,40k-75k,Good,Midwest,Mass Market,2.7,2023-10-19
580,51,200k+,Excellent,Midwest,Private Banking,4.8,2021-09-12
581,54,125k-200k,Excellent,Northeast,Affluent,3.5,2022-12-31
582,65,75k-125k,Good,West,Mass Market,2.0,2024-07-01
583,21,<40k,Poor,South,Mass Market,19.7,2006-10-19
584,45,40k-75k,Good,West,Mass Market,4.9,2021-08-07
585,42,75k-125k,Poor,South,Mass Market,4.3,2022-03-14
586,54,200k+,Excellent,Midwest,Affluent,13.3,2013-03-14
587,50,200k+,Good,South,Affluent,7.4,2019-02-06
588,39,75k-125k,Excellent,South,Affluent,1.8,2024-09-12
589,23,125k-200k,Good,Midwest,Affluent,0.5,2025-12-31
590,47,125k-200k,Good,West,Mass Market,2.7,2023-10-19
591,25,75k-125k,Excellent,Midwest,Mass Market,1.6,2024-11-24
592,62,125k-200k,Poor,Midwest,Private Banking,3.7,2022-10-19
593,51,200k+,Fair,South,Mass Market,2.0,2024-07-01
594,44,40k-75k,Good,South,Mass Market,7.9,2018-08-07
595,58,125k-200k,Excellent,Northeast,Private Banking,1.1,2025-05-26
596,31,40k-75k,Fair,West,Mass Market,6.5,2019-12-31
597,58,200k+,Fair,South,Affluent,3.5,2022-12-31
598,46,200k+,Excellent,Midwest,Affluent,5.2,2021-04-19
599,30,<40k,Excellent,Midwest,Mass Market,7.9,2018-08-07
600,48,125k-200k,Excellent,Northeast,Private Banking,5.1,2021-05-26
601,52,<40k,Good,South,Mass Market,12.1,2014-05-26
602,64,40k-75k,Fair,Northeast,Mass Market,6.8,2019-09-13
603,64,40k-75k,Excellent,Midwest,Mass Market,13.8,2012-09-12
604,56,75k-125k,Excellent,Northeast,Mass Market,1.2,2025-04-19
605,41,125k-200k,Good,Northeast,Affluent,0.9,2025-08-07
606,34,75k-125k,Excellent,Northeast,Mass Market,1.0,2025-07-01
607,21,75k-125k,Excellent,South,Mass Market,8.9,2017-08-07
608,33,75k-125k,Excellent,Midwest,Mass Market,0.9,2025-08-07
609,61,40k-75k,Fair,West,Mass Market,9.3,2017-03-14
610,53,40k-75k,Fair,Northeast,Mass Market,1.3,2025-03-14
611,36,125k-200k,Excellent,Midwest,Mass Market,1.1,2025-05-26
612,52,<40k,Fair,West,Mass Market,4.1,2022-05-26
613,70,40k-75k,Good,Northeast,Mass Market,13.5,2012-12-31
614,49,125k-200k,Excellent,Midwest,Affluent,0.6,2025-11-24
615,21,<40k,Good,South,Mass Market,3.6,2022-11-25
616,22,200k+,Good,Midwest,Private Banking,0.6,2025-11-24
617,37,200k+,Good,Northeast,Affluent,6.4,2020-02-06
618,34,40k-75k,Good,Northeast,Mass Market,1.6,2024-11-24
619,32,75k-125k,Good,West,Mass Market,13.7,2012-10-19
620,52,200k+,Excellent,West,Affluent,1.9,2024-08-07
621,41,40k-75k,Good,South,Mass Market,11.2,2015-04-20
622,42,200k+,Excellent,West,Affluent,11.9,2014-08-07
623,38,40k-75k,Good,Midwest,Mass Market,17.0,2009-07-01
624,48,40k-75k,Good,South,Affluent,7.4,2019-02-06
625,44,40k-75k,Fair,West,Mass Market,0.3,2026-03-14
626,44,40k-75k,Good,Northeast,Mass Market,3.8,2022-09-13
627,50,200k+,Fair,Midwest,Mass Market,1.8,2024-09-12
628,51,75k-125k,Fair,Midwest,Mass Market,3.8,2022-09-13
629,45,200k+,Good,Midwest,Mass Market,3.3,2023-03-14
630,61,200k+,Excellent,South,Affluent,0.8,2025-09-12
631,33,200k+,Poor,South,Private Banking,1.7,2024-10-19
632,33,75k-125k,Excellent,West,Private Banking,1.8,2024-09-12
633,42,125k-200k,Good,South,Mass Market,8.4,2018-02-05
634,33,40k-75k,Poor,Midwest,Mass Market,8.1,2018-05-26
635,47,200k+,Fair,Midwest,Mass Market,6.2,2020-04-19
636,62,40k-75k,Fair,West,Mass Market,2.9,2023-08-07
637,34,125k-200k,Good,South,Mass Market,1.3,2025-03-14
638,37,75k-125k,Good,West,Mass Market,4.8,2021-09-12
639,34,75k-125k,Fair,Midwest,Mass Market,8.3,2018-03-14
640,55,75k-125k,Good,South,Mass Market,3.5,2022-12-31
641,41,75k-125k,Excellent,South,Mass Market,4.3,2022-03-14
642,41,75k-125k,Excellent,South,Mass Market,9.5,2016-12-31
643,53,40k-75k,Fair,West,Mass Market,4.5,2021-12-31
644,49,75k-125k,Fair,Midwest,Mass Market,1.1,2025-05-26
645,49,40k-75k,Good,Northeast,Mass Market,11.0,2015-07-02
646,43,75k-125k,Good,West,Mass Market,8.5,2017-12-31
647,61,200k+,Fair,South,Mass Market,0.3,2026-03-14
648,37,75k-125k,Excellent,Midwest,Mass Market,3.3,2023-03-14
649,41,200k+,Good,West,Affluent,8.3,2018-03-14
650,34,75k-125k,Fair,West,Mass Market,6.9,2019-08-07
651,42,75k-125k,Good,South,Affluent,1.8,2024-09-12
652,58,125k-200k,Good,West,Mass Market,6.5,2019-12-31
653,40,125k-200k,Excellent,Midwest,Mass Market,4.7,2021-10-19
654,40,75k-125k,Fair,Midwest,Mass Market,1.6,2024-11-24
655,31,200k+,Fair,Northeast,Mass Market,6.7,2019-10-19
656,51,125k-200k,Good,Northeast,Mass Market,1.7,2024-10-19
657,42,75k-125k,Good,Northeast,Mass Market,0.2,2026-04-19
658,79,<40k,Good,Midwest,Mass Market,0.9,2025-08-07
659,26,125k-200k,Fair,Midwest,Mass Market,2.1,2024-05-25
660,38,200k+,Excellent,Northeast,Mass Market,6.6,2019-11-25
661,29,40k-75k,Excellent,Northeast,Affluent,8.8,2017-09-12
662,30,40k-75k,Fair,Midwest,Mass Market,2.5,2023-12-31
663,38,40k-75k,Good,South,Mass Market,3.9,2022-08-07
664,62,40k-75k,Good,West,Mass Market,0.4,2026-02-05
665,31,<40k,Fair,South,Mass Market,18.1,2008-05-25
666,21,40k-75k,Fair,Midwest,Mass Market,0.3,2026-03-14
667,67,40k-75k,Excellent,South,Mass Market,11.6,2014-11-25
668,40,75k-125k,Fair,Northeast,Mass Market,0.8,2025-09-12
669,30,125k-200k,Fair,Midwest,Mass Market,9.3,2017-03-14
670,21,40k-75k,Fair,Northeast,Mass Market,0.6,2025-11-24
671,49,<40k,Fair,Midwest,Mass Market,14.1,2012-05-25
672,55,75k-125k,Fair,South,Mass Market,0.2,2026-04-19
673,30,125k-200k,Fair,Midwest,Mass Market,6.4,2020-02-06
674,59,75k-125k,Good,West,Mass Market,16.2,2010-04-19
675,40,40k-75k,Good,South,Mass Market,0.4,2026-02-05
676,21,75k-125k,Fair,Midwest,Affluent,10.4,2016-02-06
677,44,200k+,Good,Northeast,Affluent,3.7,2022-10-19
678,61,40k-75k,Good,South,Mass Market,14.6,2011-11-25
679,31,125k-200k,Fair,Midwest,Private Banking,5.8,2020-09-12
680,47,125k-200k,Excellent,South,Mass Market,8.0,2018-07-01
681,40,40k-75k,Fair,Northeast,Mass Market,1.1,2025-05-26
682,26,75k-125k,Good,Northeast,Mass Market,1.4,2025-02-05
683,59,75k-125k,Fair,West,Mass Market,2.6,2023-11-25
684,51,<40k,Good,West,Mass Market,0.8,2025-09-12
685,55,125k-200k,Good,Midwest,Affluent,3.1,2023-05-26
686,33,200k+,Fair,South,Affluent,5.9,2020-08-07
687,66,75k-125k,Good,Midwest,Mass Market,13.6,2012-11-24
688,46,125k-200k,Good,Midwest,Affluent,1.9,2024-08-07
689,35,200k+,Fair,Midwest,Affluent,1.8,2024-09-12
690,34,200k+,Excellent,Midwest,Private Banking,8.4,2018-02-05
691,41,<40k,Good,Northeast,Mass Market,3.0,2023-07-02
692,41,40k-75k,Good,South,Affluent,4.7,2021-10-19
693,42,75k-125k,Good,West,Mass Market,0.3,2026-03-14
694,38,75k-125k,Fair,Midwest,Mass Market,1.0,2025-07-01
695,47,75k-125k,Poor,Northeast,Mass Market,0.2,2026-04-19
696,33,75k-125k,Fair,Northeast,Mass Market,4.6,2021-11-24
697,41,75k-125k,Poor,West,Mass Market,10.8,2015-09-13
698,37,75k-125k,Excellent,West,Mass Market,9.9,2016-08-07
699,45,75k-125k,Excellent,West,Mass Market,7.7,2018-10-19
700,38,<40k,Good,Northeast,Mass Market,13.9,2012-08-07
701,28,75k-125k,Poor,West,Mass Market,0.2,2026-04-19
702,51,75k-125k,Fair,South,Affluent,6.0,2020-07-01
703,54,75k-125k,Fair,Northeast,Mass Market,0.5,2025-12-31
704,51,75k-125k,Good,South,Affluent,8.9,2017-08-07
705,34,75k-125k,Poor,Midwest,Mass Market,4.5,2021-12-31
706,57,125k-200k,Good,Northeast,Private Banking,0.6,2025-11-24
707,43,40k-75k,Excellent,Midwest,Affluent,22.2,2004-04-19
708,82,200k+,Good,South,Affluent,3.8,2022-09-13
709,69,200k+,Good,Midwest,Affluent,2.0,2024-07-01
710,33,40k-75k,Excellent,Northeast,Mass Market,2.2,2024-04-19
711,57,75k-125k,Excellent,South,Mass Market,0.3,2026-03-14
712,41,125k-200k,Excellent,West,Mass Market,4.5,2021-12-31
713,50,125k-200k,Good,Northeast,Mass Market,14.9,2011-08-07
714,30,75k-125k,Good,West,Private Banking,4.3,2022-03-14
715,33,<40k,Excellent,West,Mass Market,1.9,2024-08-07
716,48,125k-200k,Fair,Midwest,Mass Market,1.0,2025-07-01
717,57,<40k,Excellent,Northeast,Mass Market,0.2,2026-04-19
718,47,75k-125k,Excellent,Northeast,Mass Market,17.0,2009-07-01
719,21,200k+,Good,Midwest,Mass Market,6.7,2019-10-19
720,55,200k+,Fair,Midwest,Mass Market,5.8,2020-09-12
721,51,125k-200k,Good,Midwest,Mass Market,3.5,2022-12-31
722,50,40k-75k,Excellent,Northeast,Mass Market,2.3,2024-03-13
723,28,125k-200k,Good,Midwest,Affluent,1.5,2024-12-31
724,59,40k-75k,Excellent,Northeast,Affluent,9.4,2017-02-05
725,51,<40k,Excellent,West,Mass Market,0.2,2026-04-19
726,32,200k+,Excellent,South,Affluent,9.1,2017-05-26
727,50,40k-75k,Excellent,South,Affluent,2.3,2024-03-13
728,21,40k-75k,Excellent,South,Mass Market,21.7,2004-10-19
729,63,75k-125k,Good,West,Mass Market,4.1,2022-05-26
730,35,125k-200k,Poor,West,Affluent,0.7,2025-10-19
731,41,75k-125k,Poor,Northeast,Mass Market,0.5,2025-12-31
732,53,75k-125k,Fair,Northeast,Affluent,12.1,2014-05-26
733,21,40k-75k,Good,South,Mass Market,17.4,2009-02-05
734,49,75k-125k,Excellent,Northeast,Affluent,3.0,2023-07-02
735,44,125k-200k,Fair,South,Mass Market,1.0,2025-07-01
736,34,75k-125k,Good,West,Affluent,7.6,2018-11-25
737,21,75k-125k,Good,West,Affluent,1.6,2024-11-24
738,43,40k-75k,Poor,West,Mass Market,6.0,2020-07-01
739,82,40k-75k,Good,South,Mass Market,7.2,2019-04-20
740,38,125k-200k,Fair,Northeast,Mass Market,2.1,2024-05-25
741,28,75k-125k,Fair,Midwest,Affluent,9.3,2017-03-14
742,37,125k-200k,Poor,Midwest,Mass Market,8.7,2017-10-19
743,42,75k-125k,Good,South,Mass Market,5.7,2020-10-19
744,50,75k-125k,Excellent,Northeast,Affluent,1.9,2024-08-07
745,30,40k-75k,Good,South,Mass Market,10.3,2016-03-13
746,48,40k-75k,Excellent,Midwest,Mass Market,0.9,2025-08-07
747,56,40k-75k,Excellent,Northeast,Mass Market,9.7,2016-10-19
748,36,40k-75k,Good,South,Mass Market,1.8,2024-09-12
749,42,75k-125k,Excellent,Midwest,Affluent,18.8,2007-09-13
750,35,75k-125k,Good,West,Mass Market,0.8,2025-09-12
751,22,40k-75k,Excellent,Northeast,Mass Market,1.9,2024-08-07
752,28,<40k,Good,Midwest,Mass Market,4.7,2021-10-19
753,27,40k-75k,Good,West,Mass Market,1.0,2025-07-01
754,60,75k-125k,Good,Midwest,Mass Market,12.1,2014-05-26
755,53,200k+,Good,West,Affluent,4.1,2022-05-26
756,48,75k-125k,Good,Northeast,Mass Market,5.3,2021-03-14
757,34,75k-125k,Good,South,Mass Market,1.8,2024-09-12
758,24,<40k,Good,West,Mass Market,2.4,2024-02-06
759,46,<40k,Excellent,Northeast,Mass Market,6.7,2019-10-19
760,21,200k+,Good,Northeast,Private Banking,3.5,2022-12-31
761,49,75k-125k,Poor,Midwest,Mass Market,0.2,2026-04-19
762,49,200k+,Good,Midwest,Affluent,0.7,2025-10-19
763,36,75k-125k,Fair,West,Mass Market,0.2,2026-04-19
764,56,125k-200k,Good,West,Mass Market,4.9,2021-08-07
765,33,125k-200k,Fair,West,Mass Market,1.8,2024-09-12
766,50,125k-200k,Poor,Northeast,Mass Market,4.3,2022-03-14
767,43,200k+,Good,Northeast,Private Banking,15.2,2011-04-20
768,30,40k-75k,Good,West,Mass Market,3.0,2023-07-02
769,48,200k+,Good,South,Private Banking,14.6,2011-11-25
770,24,40k-75k,Good,West,Mass Market,8.5,2017-12-31
771,64,75k-125k,Excellent,South,Mass Market,3.2,2023-04-20
772,41,75k-125k,Fair,Midwest,Mass Market,6.3,2020-03-13
773,54,125k-200k,Fair,South,Mass Market,5.1,2021-05-26
774,30,40k-75k,Excellent,Northeast,Mass Market,0.2,2026-04-19
775,40,<40k,Fair,West,Mass Market,6.2,2020-04-19
776,67,<40k,Fair,Midwest,Mass Market,2.9,2023-08-07
777,47,40k-75k,Poor,West,Mass Market,1.3,2025-03-14
778,40,200k+,Good,Midwest,Affluent,8.7,2017-10-19
779,35,125k-200k,Good,Midwest,Mass Market,2.8,2023-09-13
780,50,40k-75k,Good,Midwest,Mass Market,5.0,2021-07-01
781,48,125k-200k,Good,South,Affluent,5.9,2020-08-07
782,52,200k+,Fair,Northeast,Mass Market,3.0,2023-07-02
783,65,75k-125k,Good,Midwest,Mass Market,4.5,2021-12-31
784,53,125k-200k,Excellent,West,Affluent,3.4,2023-02-06
785,40,200k+,Good,West,Mass Market,2.2,2024-04-19
786,41,<40k,Fair,Midwest,Mass Market,0.9,2025-08-07
787,53,125k-200k,Fair,Midwest,Mass Market,3.4,2023-02-06
788,53,40k-75k,Fair,South,Mass Market,4.8,2021-09-12
789,46,<40k,Good,West,Mass Market,7.6,2018-11-25
790,38,200k+,Fair,Midwest,Affluent,4.0,2022-07-01
791,30,75k-125k,Fair,Northeast,Mass Market,5.2,2021-04-19
792,54,125k-200k,Good,Northeast,Mass Market,2.5,2023-12-31
793,34,75k-125k,Poor,Midwest,Mass Market,6.1,2020-05-25
794,48,75k-125k,Fair,West,Mass Market,4.6,2021-11-24
795,63,200k+,Good,Midwest,Affluent,1.4,2025-02-05
796,43,40k-75k,Excellent,South,Mass Market,3.5,2022-12-31
797,56,75k-125k,Good,Midwest,Mass Market,10.7,2015-10-19
798,44,40k-75k,Good,Midwest,Mass Market,0.9,2025-08-07
799,51,200k+,Fair,West,Mass Market,1.3,2025-03-14
800,68,75k-125k,Excellent,West,Mass Market,4.1,2022-05-26
801,51,40k-75k,Good,West,Mass Market,0.3,2026-03-14
802,31,125k-200k,Fair,West,Mass Market,1.9,2024-08-07
803,34,125k-200k,Good,Northeast,Affluent,7.3,2019-03-14
804,47,75k-125k,Good,Midwest,Mass Market,1.3,2025-03-14
805,53,40k-75k,Excellent,South,Mass Market,0.3,2026-03-14
806,21,75k-125k,Good,South,Mass Market,2.8,2023-09-13
807,39,40k-75k,Good,West,Mass Market,1.5,2024-12-31
808,65,200k+,Excellent,West,Affluent,2.0,2024-07-01
809,21,125k-200k,Poor,Midwest,Mass Market,6.6,2019-11-25
810,39,<40k,Good,Midwest,Mass Market,4.4,2022-02-05
811,40,75k-125k,Fair,Northeast,Mass Market,4.0,2022-07-01
812,55,75k-125k,Poor,West,Mass Market,4.5,2021-12-31
813,42,40k-75k,Fair,West,Mass Market,3.1,2023-05-26
